CASE 
1 - Address가 Token 소유하며 Token의 현재 소유주와 일치.
2 - Address가 Token 소유하나, 현재 토큰의 소유주는 다른 계정.
3 - Address가 Token 소유하지 않으나, 현재 토큰의 소유주로 되있음.
4 - Address가 Token 소유하지 않으며, 현재 토큰의 소유주도 다른 사람.
5 - NFT 데이터가 블록체인에 존재하지 않음.

USER_UUID(LM지갑주소), NFT_TokenID, CASE, 소유_NFT_TokenID_목록

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000005'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000035'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000005'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000035'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000036'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000043'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000077'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000152'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000204'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000218'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000225'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000236'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000290'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000319'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000383'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000384'	'5'	''

'1ff0b5e2ea7b91f6058c5ec86a30b02cf7f2ea25'	'2022091910000860000000390'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000442'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000491'	'5'	''

'0ced19fae6fbbf3c825caaac179d176d66033e13'	'2022091910000860000000548'	'5'	''

'bc6eeba481fcb10fd034783fa7a620e0a143dae5'	'2022091910000860000000568'	'5'	''

'32f754426032d1a87e7d69ca26148bfe3e83ba6d'	'2022091910000860000000573'	'5'	''

'0e2b7b520a411ecc29215f7eceb5da9545af3e51'	'2022091910000860000000599'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000601'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000613'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000627'	'5'	''

'29fe5916da99d0f2574c2789d993bb1a2f20fc0f'	'2022091910000860000000629'	'5'	''

'efd57c0e1c9b64bde7f46d8b9209435b6421ecd3'	'2022091910000860000000635'	'5'	''

'cbacb0f49313e66cda7e94bda0cd1dcd451dbbea'	'2022091910000860000000640'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000642'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000656'	'5'	''

'e72248f4b5ad16b2ce1adc35811f2d2961b67aa8'	'2022091910000860000000668'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000690'	'5'	''

'8009e773c294d026de1f67eca80888270d309344'	'2022091910000860000000701'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000726'	'5'	''

'8a87e4b2e5da69dde127bcef2f3b71e52fe96759'	'2022091910000860000000790'	'5'	''

'fb714bd491ce0f3b0bb4bb307b139f39f3a5d91a'	'2022091910000860000000882'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000898'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000925'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000926'	'5'	''

'fe9d390796f48bdf3f45896c442bd88fa4c4d87f'	'2022091910000860000000927'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000958'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000959'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000969'	'5'	''

'bc6eeba481fcb10fd034783fa7a620e0a143dae5'	'2022091910000860000000972'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000860000000984'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000001'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000065'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000092'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000115'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000133'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000140'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000167'	'5'	''

'0d5072ee32819fa874e1f5878a9e31b33b4ec47a'	'2022091910000870000000194'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000214'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000216'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000223'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000236'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000246'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000250'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000299'	'5'	''

'78706c129243da44fd1ffc467aa9d34fd3862707'	'2022091910000870000000332'	'5'	''

'177d673fce2e2abaa30172ba70e4851d1458f78e'	'2022091910000870000000335'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000380'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000391'	'5'	''

'e72248f4b5ad16b2ce1adc35811f2d2961b67aa8'	'2022091910000870000000393'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000472'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000493'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000502'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000551'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000595'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000695'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000696'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000718'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000732'	'5'	''

'1e26537c52f7f17bf19c9a72fca4ee031168a39d'	'2022091910000870000000736'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000769'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000787'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000821'	'5'	''

'188dd0749bcafcfb06b47d1f591af25611e1d8c6'	'2022091910000870000000855'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000877'	'5'	''

'5cd5ee0c3ed81d77803cce8af3db72d7b7e32d69'	'2022091910000870000000904'	'5'	''

'177d673fce2e2abaa30172ba70e4851d1458f78e'	'2022091910000870000000973'	'5'	''

'92a72f9fbea5818fca389bced83bc15386454f4b'	'2022101110000880000000479'	'5'	''

'e20234811adcf4fd781259708afd4ebc190feffc'	'2022101110000880000000499'	'5'	''

'e20234811adcf4fd781259708afd4ebc190feffc'	'2022101110000880000000891'	'5'	''

'e20234811adcf4fd781259708afd4ebc190feffc'	'2022101110000880000001347'	'5'	''

'ee6abd4c67dc0f3506cda555c53b8a9f84092551'	'2022101110000880000002453'	'5'	''

'430bb8b82e3b859a4847db9f2eaf64f2032c3ff2'	'2022101110000880000003657'	'5'	''

'e20234811adcf4fd781259708afd4ebc190feffc'	'2022121510000900000000465'	'5'	''

'430bb8b82e3b859a4847db9f2eaf64f2032c3ff2'	'2022121510000900000000652'	'5'	''

'fb714bd491ce0f3b0bb4bb307b139f39f3a5d91a'	'2022121510000900000001512'	'5'	''

'8a87e4b2e5da69dde127bcef2f3b71e52fe96759'	'2022121510000900000003202'	'5'	''

'5382aa89257eda2d8492b94f6784e3287fd2d184'	'2022121510000900000004205'	'5'	''

'0e2b7b520a411ecc29215f7eceb5da9545af3e51'	'2022121510000900000004275'	'5'	''

'177d673fce2e2abaa30172ba70e4851d1458f78e'	'2022121510000900000004650'	'5'	''

'e20234811adcf4fd781259708afd4ebc190feffc'	'2022121510000900000004808'	'5'	''

'1f22f1e1571f70b7441480c8e4536dc4d5e65e27'	'2022121510000900000006745'	'5'	''

'92a72f9fbea5818fca389bced83bc15386454f4b'	'2022121510000900000008306'	'5'	''

'efd57c0e1c9b64bde7f46d8b9209435b6421ecd3'	'2022121510000900000008664'	'5'	''

'e20234811adcf4fd781259708afd4ebc190feffc'	'2022121510000900000008739'	'5'	''

'177d673fce2e2abaa30172ba70e4851d1458f78e'	'2022121510000900000008844'	'5'	''

'0d5072ee32819fa874e1f5878a9e31b33b4ec47a'	'2022121510000900000008882'	'5'	''

'78706c129243da44fd1ffc467aa9d34fd3862707'	'2022121510000900000009329'	'5'	''

'a503a6084f9ad2ecf504810a295c220821196713'	'2022122210000940000000001'	'5'	''

'0e2b7b520a411ecc29215f7eceb5da9545af3e51'	'202212211000093M000000001'	'5'	''

'5382aa89257eda2d8492b94f6784e3287fd2d184'	'202212211000092M000000001'	'5'	''

'543c240a5d53dc268014ddf32d47d8302c7dbf55'	'202212211000092M000000002'	'5'	''

'543c240a5d53dc268014ddf32d47d8302c7dbf55'	'202212211000092M000000003'	'5'	''

'543c240a5d53dc268014ddf32d47d8302c7dbf55'	'202212211000092M000000004'	'5'	''

'9022251d7f93543d033b6594738098f29949b767'	'202212211000093M000000002'	'5'	''

'9022251d7f93543d033b6594738098f29949b767'	'202212211000093M000000003'	'5'	''

'9022251d7f93543d033b6594738098f29949b767'	'202212211000093M000000004'	'5'	''

'9022251d7f93543d033b6594738098f29949b767'	'202212211000093M000000005'	'5'	''

'9022251d7f93543d033b6594738098f29949b767'	'202212211000093M000000006'	'5'	''

'9022251d7f93543d033b6594738098f29949b767'	'202212211000092M000000005'	'5'	''

'9022251d7f93543d033b6594738098f29949b767'	'202212211000092M000000006'	'5'	''

'9022251d7f93543d033b6594738098f29949b767'	'202212211000092M000000007'	'5'	''

'0d5cc10160dd0f2b7b9a9bdf9e1990ef976f42dd'	'202212211000093M000000007'	'5'	''

'57e594388fe2fc785de231316360f2b5b241067a'	'202212211000093M000000008'	'5'	''

'57e594388fe2fc785de231316360f2b5b241067a'	'202212211000093M000000009'	'5'	''

'620c1ca3f732a9581680c19ca9bf837488cec3ec'	'202212211000093M000000010'	'5'	''

'4409a35802584b302ba11f94ab3be303cd6a4af8'	'202212211000093M000000011'	'5'	''

'4409a35802584b302ba11f94ab3be303cd6a4af8'	'202212211000093M000000012'	'5'	''

'4409a35802584b302ba11f94ab3be303cd6a4af8'	'202212211000093M000000013'	'5'	''

'c0ec19bcdabb07966709243119ad6b778166a8cc'	'202212211000093M000000014'	'5'	''

'046740e68ee979b23fdb360668ce835a8e79c81a'	'202212211000093M000000015'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000016'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000017'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000018'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000092M000000008'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000019'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000020'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000092M000000009'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000021'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000093M000000022'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000093M000000023'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000024'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000092M000000010'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000093M000000025'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000093M000000026'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000093M000000027'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000031'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000028'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000029'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000092M000000011'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000030'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000092M000000012'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000092M000000013'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000035'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000034'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000033'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000032'	'5'	''

'223d8c6e3f918a8128527851ed2ed9dd565a919a'	'202212211000092M000000014'	'5'	''

'ca15fda6b7f0ee4fc1369da206fad250f913d3f5'	'202212211000093M000000036'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000037'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000038'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000015'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000042'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000041'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000040'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000039'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000016'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000043'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000044'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000017'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000047'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000092M000000019'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000045'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000046'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000018'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000048'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000049'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000020'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000021'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000051'	'5'	''

'ebbab65b975ff4c151143e35bd1b45f128cd456c'	'202212211000093M000000050'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000022'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000052'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000053'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000023'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000024'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000025'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000054'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000055'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000056'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000026'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000027'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000057'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000058'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000028'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000029'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000059'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000060'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000030'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000031'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000061'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000062'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000032'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000063'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000064'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000033'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000034'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000065'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000066'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000035'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000067'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000093M000000068'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000036'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000037'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000038'	'5'	''

'd412d221a9ff01086634ac2555cdf567b8d9227d'	'202212211000092M000000039'	'5'	''

